case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.25,,0.2,10000,,,,,,,,,,0.28632888840069726,0.0004045018106532255,0.2855625346555041,0.2864092322554024,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.5,,0.2,10000,,,,,,,,,,0.2862711722214396,0.0005551558560962141,0.2851834349393537,0.2864178562818327,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.0,,0.2,10000,,,,,,,,,,0.2858057004282618,0.0007320212498887992,0.28444843066633047,0.28592139455844423,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.25,,0.2,10000,,,,,,,,,,0.2858075515582549,0.0007733344580380625,0.28432734666715154,0.2859372244955538,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.5,,0.2,10000,,,,,,,,,,0.28572371282309134,0.0009131390847892287,0.28394190427118887,0.2859068331315726,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.0,,0.2,10000,,,,,,,,,,0.28509705382464656,0.001177635501457579,0.28291018721657823,0.2852387494350999,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.25,,0.2,10000,,,,,,,,,,0.2850496214882718,0.0012316515449851831,0.2827827532318083,0.28520581147889507,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.5,,0.2,10000,,,,,,,,,,0.28498246756713425,0.0013781433667104024,0.2823861234159015,0.2851974247351225,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.0,,0.2,10000,,,,,,,,,,0.2841863131967385,0.001682567768355223,0.28112645655166685,0.28433694910361995,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.25,,0.2,10000,,,,,,,,,,0.2841604089941879,0.0017287172135704702,0.28094827756957685,0.28434426797698154,0.28678953173913013,0.0,0.0,0.00038401247776654115
